,serum,virus,replicate,concentration,fraction infectivity
0,23_d21,G446V,1,0.04,-2.011e-06
1,23_d21,G446V,1,0.01333,0.004612
2,23_d21,G446V,1,0.004444,0.03175
3,23_d21,G446V,1,0.001481,0.05475
4,23_d21,G446V,1,0.0004938,0.3784
5,23_d21,G446V,1,0.0001646,0.6666
6,23_d21,G446V,1,5.487e-05,0.752
7,23_d21,G446V,1,1.829e-05,0.9262
8,23_d21,G446V,2,0.04,0.0202
9,23_d21,G446V,2,0.01333,0.0007089
10,23_d21,G446V,2,0.004444,0.02278
11,23_d21,G446V,2,0.001481,0.1475
12,23_d21,G446V,2,0.0004938,0.3537
13,23_d21,G446V,2,0.0001646,0.4395
14,23_d21,G446V,2,5.487e-05,0.5712
15,23_d21,G446V,2,1.829e-05,0.62
16,24C_d32,G446V,1,0.04,0.003489
17,24C_d32,G446V,1,0.01333,9.513e-05
18,24C_d32,G446V,1,0.004444,0.009647
19,24C_d32,G446V,1,0.001481,0.1162
20,24C_d32,G446V,1,0.0004938,0.2647
21,24C_d32,G446V,1,0.0001646,0.428
22,24C_d32,G446V,1,5.487e-05,0.6196
23,24C_d32,G446V,1,1.829e-05,0.4416
24,24C_d32,G446V,2,0.04,-2.011e-06
25,24C_d32,G446V,2,0.01333,0.02725
26,24C_d32,G446V,2,0.004444,-2.942e-06
27,24C_d32,G446V,2,0.001481,0.07042
28,24C_d32,G446V,2,0.0004938,0.1031
29,24C_d32,G446V,2,0.0001646,0.3029
30,24C_d32,G446V,2,5.487e-05,0.5076
31,24C_d32,G446V,2,1.829e-05,0.5187
32,23C_d26,G446V,1,0.04,0.1828
33,23C_d26,G446V,1,0.01333,0.4768
34,23C_d26,G446V,1,0.004444,0.7582
35,23C_d26,G446V,1,0.001481,0.891
36,23C_d26,G446V,1,0.0004938,0.5997
37,23C_d26,G446V,1,0.0001646,0.6324
38,23C_d26,G446V,1,5.487e-05,0.6879
39,23C_d26,G446V,1,1.829e-05,0.6295
40,23C_d26,G446V,2,0.04,0.2145
41,23C_d26,G446V,2,0.01333,0.7805
42,23C_d26,G446V,2,0.004444,0.7638
43,23C_d26,G446V,2,0.001481,0.7859
44,23C_d26,G446V,2,0.0004938,0.9068
45,23C_d26,G446V,2,0.0001646,0.6119
46,23C_d26,G446V,2,5.487e-05,0.8185
47,23C_d26,G446V,2,1.829e-05,0.6358
48,1C_d26,G446V,1,0.04,-5.027e-05
49,1C_d26,G446V,1,0.01333,0.04939
50,1C_d26,G446V,1,0.004444,0.1254
51,1C_d26,G446V,1,0.001481,0.5371
52,1C_d26,G446V,1,0.0004938,0.771
53,1C_d26,G446V,1,0.0001646,0.612
54,1C_d26,G446V,1,5.487e-05,0.852
55,1C_d26,G446V,1,1.829e-05,0.6264
56,1C_d26,G446V,2,0.04,0.0008184
57,1C_d26,G446V,2,0.01333,0.04806
58,1C_d26,G446V,2,0.004444,0.2634
59,1C_d26,G446V,2,0.001481,0.5303
60,1C_d26,G446V,2,0.0004938,0.5896
61,1C_d26,G446V,2,0.0001646,0.7912
62,1C_d26,G446V,2,5.487e-05,0.8491
63,1C_d26,G446V,2,1.829e-05,0.5074
64,23_d21,K417N-E484K-N501Y,1,0.04,0.01438
65,23_d21,K417N-E484K-N501Y,1,0.01333,0.1528
66,23_d21,K417N-E484K-N501Y,1,0.004444,0.2524
67,23_d21,K417N-E484K-N501Y,1,0.001481,0.5299
68,23_d21,K417N-E484K-N501Y,1,0.0004938,0.6229
69,23_d21,K417N-E484K-N501Y,1,0.0001646,0.745
70,23_d21,K417N-E484K-N501Y,1,5.487e-05,1.041
71,23_d21,K417N-E484K-N501Y,1,1.829e-05,1.018
72,23_d21,K417N-E484K-N501Y,2,0.04,0.002477
73,23_d21,K417N-E484K-N501Y,2,0.01333,0.03343
74,23_d21,K417N-E484K-N501Y,2,0.004444,0.1634
75,23_d21,K417N-E484K-N501Y,2,0.001481,0.5059
76,23_d21,K417N-E484K-N501Y,2,0.0004938,0.7735
77,23_d21,K417N-E484K-N501Y,2,0.0001646,0.6942
78,23_d21,K417N-E484K-N501Y,2,5.487e-05,0.8136
79,23_d21,K417N-E484K-N501Y,2,1.829e-05,0.9282
80,24C_d32,K417N-E484K-N501Y,1,0.04,0.09599
81,24C_d32,K417N-E484K-N501Y,1,0.01333,0.389
82,24C_d32,K417N-E484K-N501Y,1,0.004444,0.9441
83,24C_d32,K417N-E484K-N501Y,1,0.001481,1.491
84,24C_d32,K417N-E484K-N501Y,1,0.0004938,0.9382
85,24C_d32,K417N-E484K-N501Y,1,0.0001646,1.053
86,24C_d32,K417N-E484K-N501Y,1,5.487e-05,0.7852
87,24C_d32,K417N-E484K-N501Y,1,1.829e-05,0.9401
88,24C_d32,K417N-E484K-N501Y,2,0.04,0.1157
89,24C_d32,K417N-E484K-N501Y,2,0.01333,0.428
90,24C_d32,K417N-E484K-N501Y,2,0.004444,1.001
91,24C_d32,K417N-E484K-N501Y,2,0.001481,1.375
92,24C_d32,K417N-E484K-N501Y,2,0.0004938,1.106
93,24C_d32,K417N-E484K-N501Y,2,0.0001646,0.8805
94,24C_d32,K417N-E484K-N501Y,2,5.487e-05,0.8847
95,24C_d32,K417N-E484K-N501Y,2,1.829e-05,0.8925
96,23C_d26,K417N-E484K-N501Y,1,0.04,0.6316
97,23C_d26,K417N-E484K-N501Y,1,0.01333,0.6394
98,23C_d26,K417N-E484K-N501Y,1,0.004444,1.108
99,23C_d26,K417N-E484K-N501Y,1,0.001481,1.027
100,23C_d26,K417N-E484K-N501Y,1,0.0004938,0.6161
101,23C_d26,K417N-E484K-N501Y,1,0.0001646,0.8593
102,23C_d26,K417N-E484K-N501Y,1,5.487e-05,0.5897
103,23C_d26,K417N-E484K-N501Y,1,1.829e-05,0.7311
104,23C_d26,K417N-E484K-N501Y,2,0.04,0.962
105,23C_d26,K417N-E484K-N501Y,2,0.01333,0.7776
106,23C_d26,K417N-E484K-N501Y,2,0.004444,1.003
107,23C_d26,K417N-E484K-N501Y,2,0.001481,0.8001
108,23C_d26,K417N-E484K-N501Y,2,0.0004938,0.7086
109,23C_d26,K417N-E484K-N501Y,2,0.0001646,0.7478
110,23C_d26,K417N-E484K-N501Y,2,5.487e-05,0.86
111,23C_d26,K417N-E484K-N501Y,2,1.829e-05,0.646
112,1C_d26,K417N-E484K-N501Y,1,0.04,0.3833
113,1C_d26,K417N-E484K-N501Y,1,0.01333,0.5361
114,1C_d26,K417N-E484K-N501Y,1,0.004444,0.8913
115,1C_d26,K417N-E484K-N501Y,1,0.001481,0.9374
116,1C_d26,K417N-E484K-N501Y,1,0.0004938,0.7144
117,1C_d26,K417N-E484K-N501Y,1,0.0001646,0.7873
118,1C_d26,K417N-E484K-N501Y,1,5.487e-05,0.8115
119,1C_d26,K417N-E484K-N501Y,1,1.829e-05,0.8254
120,1C_d26,K417N-E484K-N501Y,2,0.04,0.6658
121,1C_d26,K417N-E484K-N501Y,2,0.01333,0.508
122,1C_d26,K417N-E484K-N501Y,2,0.004444,0.7874
123,1C_d26,K417N-E484K-N501Y,2,0.001481,1.155
124,1C_d26,K417N-E484K-N501Y,2,0.0004938,0.7752
125,1C_d26,K417N-E484K-N501Y,2,0.0001646,0.8427
126,1C_d26,K417N-E484K-N501Y,2,5.487e-05,0.6448
127,1C_d26,K417N-E484K-N501Y,2,1.829e-05,0.7955
128,23_d21,E484Q,1,0.04,-5.513e-07
129,23_d21,E484Q,1,0.01333,0.01159
130,23_d21,E484Q,1,0.004444,0.07692
131,23_d21,E484Q,1,0.001481,0.3091
132,23_d21,E484Q,1,0.0004938,0.7063
133,23_d21,E484Q,1,0.0001646,1.042
134,23_d21,E484Q,1,5.487e-05,0.8842
135,23_d21,E484Q,1,1.829e-05,1.001
136,23_d21,E484Q,2,0.04,3.124e-06
137,23_d21,E484Q,2,0.01333,0.01473
138,23_d21,E484Q,2,0.004444,0.04762
139,23_d21,E484Q,2,0.001481,0.2605
140,23_d21,E484Q,2,0.0004938,0.6404
141,23_d21,E484Q,2,0.0001646,1.018
142,23_d21,E484Q,2,5.487e-05,0.8815
143,23_d21,E484Q,2,1.829e-05,0.9307
144,24C_d32,E484Q,1,0.04,0.01869
145,24C_d32,E484Q,1,0.01333,0.2432
146,24C_d32,E484Q,1,0.004444,0.7131
147,24C_d32,E484Q,1,0.001481,1.248
148,24C_d32,E484Q,1,0.0004938,1.105
149,24C_d32,E484Q,1,0.0001646,0.8649
150,24C_d32,E484Q,1,5.487e-05,0.8579
151,24C_d32,E484Q,1,1.829e-05,0.9137
152,24C_d32,E484Q,2,0.04,0.02247
153,24C_d32,E484Q,2,0.01333,0.2303
154,24C_d32,E484Q,2,0.004444,0.7354
155,24C_d32,E484Q,2,0.001481,1.206
156,24C_d32,E484Q,2,0.0004938,1.134
157,24C_d32,E484Q,2,0.0001646,0.8626
158,24C_d32,E484Q,2,5.487e-05,0.9078
159,24C_d32,E484Q,2,1.829e-05,0.8667
160,23C_d26,E484Q,1,0.04,0.6736
161,23C_d26,E484Q,1,0.01333,1.132
162,23C_d26,E484Q,1,0.004444,1.021
163,23C_d26,E484Q,1,0.001481,0.8255
164,23C_d26,E484Q,1,0.0004938,0.8046
165,23C_d26,E484Q,1,0.0001646,0.7891
166,23C_d26,E484Q,1,5.487e-05,0.7992
167,23C_d26,E484Q,1,1.829e-05,0.8733
168,23C_d26,E484Q,2,0.04,0.6825
169,23C_d26,E484Q,2,0.01333,1.296
170,23C_d26,E484Q,2,0.004444,1.106
171,23C_d26,E484Q,2,0.001481,0.7811
172,23C_d26,E484Q,2,0.0004938,0.7754
173,23C_d26,E484Q,2,0.0001646,0.8914
174,23C_d26,E484Q,2,5.487e-05,0.8331
175,23C_d26,E484Q,2,1.829e-05,0.9314
176,1C_d26,E484Q,1,0.04,0.2248
177,1C_d26,E484Q,1,0.01333,0.5805
178,1C_d26,E484Q,1,0.004444,0.9753
179,1C_d26,E484Q,1,0.001481,1.35
180,1C_d26,E484Q,1,0.0004938,0.9453
181,1C_d26,E484Q,1,0.0001646,0.8038
182,1C_d26,E484Q,1,5.487e-05,0.7461
183,1C_d26,E484Q,1,1.829e-05,0.8377
184,1C_d26,E484Q,2,0.04,0.2533
185,1C_d26,E484Q,2,0.01333,0.6056
186,1C_d26,E484Q,2,0.004444,1.185
187,1C_d26,E484Q,2,0.001481,1.25
188,1C_d26,E484Q,2,0.0004938,0.8932
189,1C_d26,E484Q,2,0.0001646,0.8384
190,1C_d26,E484Q,2,5.487e-05,0.7886
191,1C_d26,E484Q,2,1.829e-05,0.7825
192,23_d21,E484K,1,0.04,1.786e-05
193,23_d21,E484K,1,0.01333,0.01929
194,23_d21,E484K,1,0.004444,0.08519
195,23_d21,E484K,1,0.001481,0.2875
196,23_d21,E484K,1,0.0004938,0.5096
197,23_d21,E484K,1,0.0001646,0.8092
198,23_d21,E484K,1,5.487e-05,0.8273
199,23_d21,E484K,1,1.829e-05,0.8706
200,23_d21,E484K,2,0.04,3.851e-06
201,23_d21,E484K,2,0.01333,0.01928
202,23_d21,E484K,2,0.004444,0.1691
203,23_d21,E484K,2,0.001481,0.3796
204,23_d21,E484K,2,0.0004938,0.4554
205,23_d21,E484K,2,0.0001646,0.6673
206,23_d21,E484K,2,5.487e-05,0.7072
207,23_d21,E484K,2,1.829e-05,0.8134
208,24C_d32,E484K,1,0.04,0.04103
209,24C_d32,E484K,1,0.01333,0.3857
210,24C_d32,E484K,1,0.004444,1.184
211,24C_d32,E484K,1,0.001481,1.65
212,24C_d32,E484K,1,0.0004938,1.299
213,24C_d32,E484K,1,0.0001646,1.098
214,24C_d32,E484K,1,5.487e-05,0.8937
215,24C_d32,E484K,1,1.829e-05,0.7369
216,24C_d32,E484K,2,0.04,0.04142
217,24C_d32,E484K,2,0.01333,0.4029
218,24C_d32,E484K,2,0.004444,1.099
219,24C_d32,E484K,2,0.001481,2.002
220,24C_d32,E484K,2,0.0004938,1.171
221,24C_d32,E484K,2,0.0001646,0.993
222,24C_d32,E484K,2,5.487e-05,0.8771
223,24C_d32,E484K,2,1.829e-05,0.6792
224,23C_d26,E484K,1,0.04,0.5206
225,23C_d26,E484K,1,0.01333,0.8384
226,23C_d26,E484K,1,0.004444,0.7063
227,23C_d26,E484K,1,0.001481,0.994
228,23C_d26,E484K,1,0.0004938,0.8474
229,23C_d26,E484K,1,0.0001646,0.7878
230,23C_d26,E484K,1,5.487e-05,0.798
231,23C_d26,E484K,1,1.829e-05,0.789
232,23C_d26,E484K,2,0.04,0.5556
233,23C_d26,E484K,2,0.01333,0.8703
234,23C_d26,E484K,2,0.004444,0.8552
235,23C_d26,E484K,2,0.001481,0.8112
236,23C_d26,E484K,2,0.0004938,0.8758
237,23C_d26,E484K,2,0.0001646,0.9104
238,23C_d26,E484K,2,5.487e-05,0.8149
239,23C_d26,E484K,2,1.829e-05,0.8238
240,1C_d26,E484K,1,0.04,0.3515
241,1C_d26,E484K,1,0.01333,0.6194
242,1C_d26,E484K,1,0.004444,0.8797
243,1C_d26,E484K,1,0.001481,1.143
244,1C_d26,E484K,1,0.0004938,0.7533
245,1C_d26,E484K,1,0.0001646,0.8001
246,1C_d26,E484K,1,5.487e-05,0.6956
247,1C_d26,E484K,1,1.829e-05,0.6706
248,1C_d26,E484K,2,0.04,0.3894
249,1C_d26,E484K,2,0.01333,0.64
250,1C_d26,E484K,2,0.004444,0.7968
251,1C_d26,E484K,2,0.001481,1.131
252,1C_d26,E484K,2,0.0004938,0.7441
253,1C_d26,E484K,2,0.0001646,0.788
254,1C_d26,E484K,2,5.487e-05,0.8626
255,1C_d26,E484K,2,1.829e-05,0.7064
256,23_d21,N501Y,1,0.04,0.000125
257,23_d21,N501Y,1,0.01333,0.01107
258,23_d21,N501Y,1,0.004444,0.123
259,23_d21,N501Y,1,0.001481,0.1901
260,23_d21,N501Y,1,0.0004938,0.4344
261,23_d21,N501Y,1,0.0001646,0.7421
262,23_d21,N501Y,1,5.487e-05,0.7474
263,23_d21,N501Y,1,1.829e-05,1.223
264,23_d21,N501Y,2,0.04,0.001199
265,23_d21,N501Y,2,0.01333,0.03577
266,23_d21,N501Y,2,0.004444,0.08501
267,23_d21,N501Y,2,0.001481,0.1671
268,23_d21,N501Y,2,0.0004938,0.4215
269,23_d21,N501Y,2,0.0001646,0.5852
270,23_d21,N501Y,2,5.487e-05,0.753
271,23_d21,N501Y,2,1.829e-05,1.042
272,24C_d32,N501Y,1,0.04,1.713e-06
273,24C_d32,N501Y,1,0.01333,-9.621e-06
274,24C_d32,N501Y,1,0.004444,0.009324
275,24C_d32,N501Y,1,0.001481,0.07393
276,24C_d32,N501Y,1,0.0004938,0.3395
277,24C_d32,N501Y,1,0.0001646,0.5516
278,24C_d32,N501Y,1,5.487e-05,0.7377
279,24C_d32,N501Y,1,1.829e-05,0.9854
280,24C_d32,N501Y,2,0.04,0.0002073
281,24C_d32,N501Y,2,0.01333,0.01014
282,24C_d32,N501Y,2,0.004444,0.01509
283,24C_d32,N501Y,2,0.001481,0.07572
284,24C_d32,N501Y,2,0.0004938,0.2631
285,24C_d32,N501Y,2,0.0001646,0.4821
286,24C_d32,N501Y,2,5.487e-05,0.6879
287,24C_d32,N501Y,2,1.829e-05,0.903
288,23C_d26,N501Y,1,0.04,0.1134
289,23C_d26,N501Y,1,0.01333,0.3446
290,23C_d26,N501Y,1,0.004444,0.5075
291,23C_d26,N501Y,1,0.001481,0.5335
292,23C_d26,N501Y,1,0.0004938,0.7723
293,23C_d26,N501Y,1,0.0001646,0.9169
294,23C_d26,N501Y,1,5.487e-05,0.9279
295,23C_d26,N501Y,1,1.829e-05,1.098
296,23C_d26,N501Y,2,0.04,0.111
297,23C_d26,N501Y,2,0.01333,0.3026
298,23C_d26,N501Y,2,0.004444,0.4192
299,23C_d26,N501Y,2,0.001481,0.6908
300,23C_d26,N501Y,2,0.0004938,0.8979
301,23C_d26,N501Y,2,0.0001646,0.8752
302,23C_d26,N501Y,2,5.487e-05,0.8171
303,23C_d26,N501Y,2,1.829e-05,0.9517
304,1C_d26,N501Y,1,0.04,0.01169
305,1C_d26,N501Y,1,0.01333,0.02531
306,1C_d26,N501Y,1,0.004444,0.07924
307,1C_d26,N501Y,1,0.001481,0.3751
308,1C_d26,N501Y,1,0.0004938,0.7315
309,1C_d26,N501Y,1,0.0001646,0.8167
310,1C_d26,N501Y,1,5.487e-05,0.8915
311,1C_d26,N501Y,1,1.829e-05,0.9789
312,1C_d26,N501Y,2,0.04,0.005625
313,1C_d26,N501Y,2,0.01333,0.05574
314,1C_d26,N501Y,2,0.004444,0.08939
315,1C_d26,N501Y,2,0.001481,0.4198
316,1C_d26,N501Y,2,0.0004938,0.6507
317,1C_d26,N501Y,2,0.0001646,0.599
318,1C_d26,N501Y,2,5.487e-05,0.803
319,1C_d26,N501Y,2,1.829e-05,0.9866
320,23_d21,K417N,1,0.04,1.986e-05
321,23_d21,K417N,1,0.01333,1.334e-05
322,23_d21,K417N,1,0.004444,0.02556
323,23_d21,K417N,1,0.001481,0.07653
324,23_d21,K417N,1,0.0004938,0.3365
325,23_d21,K417N,1,0.0001646,0.5791
326,23_d21,K417N,1,5.487e-05,0.918
327,23_d21,K417N,1,1.829e-05,1.051
328,23_d21,K417N,2,0.04,7.945e-07
329,23_d21,K417N,2,0.01333,0.005712
330,23_d21,K417N,2,0.004444,0.0193
331,23_d21,K417N,2,0.001481,0.08404
332,23_d21,K417N,2,0.0004938,0.2216
333,23_d21,K417N,2,0.0001646,0.4509
334,23_d21,K417N,2,5.487e-05,0.9725
335,23_d21,K417N,2,1.829e-05,0.9573
336,24C_d32,K417N,1,0.04,7.15e-06
337,24C_d32,K417N,1,0.01333,9.238e-06
338,24C_d32,K417N,1,0.004444,4.173e-05
339,24C_d32,K417N,1,0.001481,0.04447
