,serum,virus,replicate,concentration,fraction infectivity
120,K040,B.1.351-Y501N,2,0.04,2.746e-05
121,K040,B.1.351-Y501N,2,0.01333,0.002853
122,K040,B.1.351-Y501N,2,0.004444,0.0003279
123,K040,B.1.351-Y501N,2,0.001481,0.151
124,K040,B.1.351-Y501N,2,0.0004938,0.5352
125,K040,B.1.351-Y501N,2,0.0001646,0.8972
126,K040,B.1.351-Y501N,2,5.487e-05,0.7942
127,K040,B.1.351-Y501N,2,1.829e-05,0.714
128,K007,B.1.351-N417K-K484E-Y501N,1,0.04,3.421e-06
129,K007,B.1.351-N417K-K484E-Y501N,1,0.01333,4.93e-06
130,K007,B.1.351-N417K-K484E-Y501N,1,0.004444,0.1102
131,K007,B.1.351-N417K-K484E-Y501N,1,0.001481,0.5365
132,K007,B.1.351-N417K-K484E-Y501N,1,0.0004938,0.6774
133,K007,B.1.351-N417K-K484E-Y501N,1,0.0001646,1.173
134,K007,B.1.351-N417K-K484E-Y501N,1,5.487e-05,0.7119
135,K007,B.1.351-N417K-K484E-Y501N,1,1.829e-05,0.8867
136,K007,B.1.351-N417K-K484E-Y501N,2,0.04,5.816e-05
137,K007,B.1.351-N417K-K484E-Y501N,2,0.01333,1.282e-05
138,K007,B.1.351-N417K-K484E-Y501N,2,0.004444,0.05103
139,K007,B.1.351-N417K-K484E-Y501N,2,0.001481,0.2978
140,K007,B.1.351-N417K-K484E-Y501N,2,0.0004938,0.7274
141,K007,B.1.351-N417K-K484E-Y501N,2,0.0001646,1.444
142,K007,B.1.351-N417K-K484E-Y501N,2,5.487e-05,0.8258
143,K007,B.1.351-N417K-K484E-Y501N,2,1.829e-05,0.9019
144,K031,B.1.351-N417K-K484E-Y501N,1,0.04,0.02815
145,K031,B.1.351-N417K-K484E-Y501N,1,0.01333,0.07355
146,K031,B.1.351-N417K-K484E-Y501N,1,0.004444,0.209
147,K031,B.1.351-N417K-K484E-Y501N,1,0.001481,0.6646
148,K031,B.1.351-N417K-K484E-Y501N,1,0.0004938,1.092
149,K031,B.1.351-N417K-K484E-Y501N,1,0.0001646,0.756
150,K031,B.1.351-N417K-K484E-Y501N,1,5.487e-05,0.8428
151,K031,B.1.351-N417K-K484E-Y501N,1,1.829e-05,0.7315
152,K031,B.1.351-N417K-K484E-Y501N,2,0.04,0.002872
153,K031,B.1.351-N417K-K484E-Y501N,2,0.01333,0.1713
154,K031,B.1.351-N417K-K484E-Y501N,2,0.004444,0.1424
155,K031,B.1.351-N417K-K484E-Y501N,2,0.001481,0.6357
156,K031,B.1.351-N417K-K484E-Y501N,2,0.0004938,0.7079
157,K031,B.1.351-N417K-K484E-Y501N,2,0.0001646,0.7011
158,K031,B.1.351-N417K-K484E-Y501N,2,5.487e-05,0.8846
159,K031,B.1.351-N417K-K484E-Y501N,2,1.829e-05,0.6095
160,K033,B.1.351-N417K-K484E-Y501N,1,0.04,8.895e-06
161,K033,B.1.351-N417K-K484E-Y501N,1,0.01333,-1.873e-05
162,K033,B.1.351-N417K-K484E-Y501N,1,0.004444,0.07132
163,K033,B.1.351-N417K-K484E-Y501N,1,0.001481,0.2326
164,K033,B.1.351-N417K-K484E-Y501N,1,0.0004938,0.6202
165,K033,B.1.351-N417K-K484E-Y501N,1,0.0001646,0.7675
166,K033,B.1.351-N417K-K484E-Y501N,1,5.487e-05,0.6659
167,K033,B.1.351-N417K-K484E-Y501N,1,1.829e-05,0.8493
168,K033,B.1.351-N417K-K484E-Y501N,2,0.04,-2.053e-06
169,K033,B.1.351-N417K-K484E-Y501N,2,0.01333,-2.958e-06
170,K033,B.1.351-N417K-K484E-Y501N,2,0.004444,0.05674
171,K033,B.1.351-N417K-K484E-Y501N,2,0.001481,0.2697
172,K033,B.1.351-N417K-K484E-Y501N,2,0.0004938,0.5634
173,K033,B.1.351-N417K-K484E-Y501N,2,0.0001646,0.8927
174,K033,B.1.351-N417K-K484E-Y501N,2,5.487e-05,0.592
175,K033,B.1.351-N417K-K484E-Y501N,2,1.829e-05,0.6023
176,K040,B.1.351-N417K-K484E-Y501N,1,0.04,1.437e-05
177,K040,B.1.351-N417K-K484E-Y501N,1,0.01333,0.0006675
178,K040,B.1.351-N417K-K484E-Y501N,1,0.004444,0.1597
179,K040,B.1.351-N417K-K484E-Y501N,1,0.001481,0.5292
180,K040,B.1.351-N417K-K484E-Y501N,1,0.0004938,0.7984
181,K040,B.1.351-N417K-K484E-Y501N,1,0.0001646,1.032
182,K040,B.1.351-N417K-K484E-Y501N,1,5.487e-05,0.6954
183,K040,B.1.351-N417K-K484E-Y501N,1,1.829e-05,0.9281
184,K040,B.1.351-N417K-K484E-Y501N,2,0.04,0.0003756
185,K040,B.1.351-N417K-K484E-Y501N,2,0.01333,0.05046
186,K040,B.1.351-N417K-K484E-Y501N,2,0.004444,0.2193
187,K040,B.1.351-N417K-K484E-Y501N,2,0.001481,0.4732
188,K040,B.1.351-N417K-K484E-Y501N,2,0.0004938,0.6379
189,K040,B.1.351-N417K-K484E-Y501N,2,0.0001646,0.8795
190,K040,B.1.351-N417K-K484E-Y501N,2,5.487e-05,0.8005
191,K040,B.1.351-N417K-K484E-Y501N,2,1.829e-05,0.6703
192,K007,B.1.351-N417K,1,0.04,3.347e-05
193,K007,B.1.351-N417K,1,0.01333,0.01786
194,K007,B.1.351-N417K,1,0.004444,0.03188
195,K007,B.1.351-N417K,1,0.001481,0.1554
196,K007,B.1.351-N417K,1,0.0004938,0.7283
197,K007,B.1.351-N417K,1,0.0001646,1.084
198,K007,B.1.351-N417K,1,5.487e-05,0.7979
199,K007,B.1.351-N417K,1,1.829e-05,0.8353
200,K007,B.1.351-N417K,2,0.04,-8.649e-06
201,K007,B.1.351-N417K,2,0.01333,0.01756
202,K007,B.1.351-N417K,2,0.004444,0.05668
203,K007,B.1.351-N417K,2,0.001481,0.2113
204,K007,B.1.351-N417K,2,0.0004938,0.6982
205,K007,B.1.351-N417K,2,0.0001646,0.9462
206,K007,B.1.351-N417K,2,5.487e-05,0.9606
207,K007,B.1.351-N417K,2,1.829e-05,0.7971
208,K031,B.1.351-N417K,1,0.04,3.76e-07
209,K031,B.1.351-N417K,1,0.01333,0.08855
210,K031,B.1.351-N417K,1,0.004444,0.07334
211,K031,B.1.351-N417K,1,0.001481,0.1027
212,K031,B.1.351-N417K,1,0.0004938,0.7645
213,K031,B.1.351-N417K,1,0.0001646,0.8838
214,K031,B.1.351-N417K,1,5.487e-05,0.9718
215,K031,B.1.351-N417K,1,1.829e-05,0.7791
216,K031,B.1.351-N417K,2,0.04,-2.632e-06
217,K031,B.1.351-N417K,2,0.01333,0.02329
218,K031,B.1.351-N417K,2,0.004444,0.07933
219,K031,B.1.351-N417K,2,0.001481,0.1248
220,K031,B.1.351-N417K,2,0.0004938,0.5423
221,K031,B.1.351-N417K,2,0.0001646,0.8646
222,K031,B.1.351-N417K,2,5.487e-05,0.8495
223,K031,B.1.351-N417K,2,1.829e-05,0.9333
224,K033,B.1.351-N417K,1,0.04,-8.649e-06
225,K033,B.1.351-N417K,1,0.01333,0.02678
226,K033,B.1.351-N417K,1,0.004444,0.09863
227,K033,B.1.351-N417K,1,0.001481,0.1278
228,K033,B.1.351-N417K,1,0.0004938,0.5134
229,K033,B.1.351-N417K,1,0.0001646,0.8405
230,K033,B.1.351-N417K,1,5.487e-05,0.757
231,K033,B.1.351-N417K,1,1.829e-05,0.6717
232,K033,B.1.351-N417K,2,0.04,-5.64e-06
233,K033,B.1.351-N417K,2,0.01333,0.005627
234,K033,B.1.351-N417K,2,0.004444,0.006331
235,K033,B.1.351-N417K,2,0.001481,0.1527
236,K033,B.1.351-N417K,2,0.0004938,0.3568
237,K033,B.1.351-N417K,2,0.0001646,0.7046
238,K033,B.1.351-N417K,2,5.487e-05,0.8626
239,K033,B.1.351-N417K,2,1.829e-05,0.7561
240,K040,B.1.351-N417K,1,0.04,-5.64e-06
241,K040,B.1.351-N417K,1,0.01333,0.01481
242,K040,B.1.351-N417K,1,0.004444,0.02421
243,K040,B.1.351-N417K,1,0.001481,0.08561
244,K040,B.1.351-N417K,1,0.0004938,0.4217
245,K040,B.1.351-N417K,1,0.0001646,1.068
246,K040,B.1.351-N417K,1,5.487e-05,0.7382
247,K040,B.1.351-N417K,1,1.829e-05,0.7463
248,K040,B.1.351-N417K,2,0.04,3.384e-06
249,K040,B.1.351-N417K,2,0.01333,4.82e-06
250,K040,B.1.351-N417K,2,0.004444,0.06587
251,K040,B.1.351-N417K,2,0.001481,0.05886
252,K040,B.1.351-N417K,2,0.0004938,0.4497
253,K040,B.1.351-N417K,2,0.0001646,0.8346
254,K040,B.1.351-N417K,2,5.487e-05,0.7957
255,K040,B.1.351-N417K,2,1.829e-05,0.786
256,K007,B.1.351-L452R,1,0.04,3.066e-05
257,K007,B.1.351-L452R,1,0.01333,0.006452
258,K007,B.1.351-L452R,1,0.004444,0.01602
259,K007,B.1.351-L452R,1,0.001481,0.0735
260,K007,B.1.351-L452R,1,0.0004938,0.5977
261,K007,B.1.351-L452R,1,0.0001646,1.264
262,K007,B.1.351-L452R,1,5.487e-05,0.8457
263,K007,B.1.351-L452R,1,1.829e-05,1.041
264,K007,B.1.351-L452R,2,0.04,-4.181e-05
265,K007,B.1.351-L452R,2,0.01333,-1.801e-05
266,K007,B.1.351-L452R,2,0.004444,1.929e-05
267,K007,B.1.351-L452R,2,0.001481,0.163
268,K007,B.1.351-L452R,2,0.0004938,0.6886
269,K007,B.1.351-L452R,2,0.0001646,1.071
270,K007,B.1.351-L452R,2,5.487e-05,0.906
271,K007,B.1.351-L452R,2,1.829e-05,1.329
272,K031,B.1.351-L452R,1,0.04,3.066e-05
273,K031,B.1.351-L452R,1,0.01333,3.603e-06
274,K031,B.1.351-L452R,1,0.004444,0.0002122
275,K031,B.1.351-L452R,1,0.001481,0.1597
276,K031,B.1.351-L452R,1,0.0004938,0.5998
277,K031,B.1.351-L452R,1,0.0001646,1.075
278,K031,B.1.351-L452R,1,5.487e-05,0.9522
279,K031,B.1.351-L452R,1,1.829e-05,1.038
280,K031,B.1.351-L452R,2,0.04,-3.624e-05
281,K031,B.1.351-L452R,2,0.01333,0.04683
282,K031,B.1.351-L452R,2,0.004444,0.03769
283,K031,B.1.351-L452R,2,0.001481,0.2239
284,K031,B.1.351-L452R,2,0.0004938,0.5033
285,K031,B.1.351-L452R,2,0.0001646,0.8549
286,K031,B.1.351-L452R,2,5.487e-05,0.7279
287,K031,B.1.351-L452R,2,1.829e-05,1.023
288,K033,B.1.351-L452R,1,0.04,-3.066e-05
289,K033,B.1.351-L452R,1,0.01333,1.081e-05
290,K033,B.1.351-L452R,1,0.004444,0.02714
291,K033,B.1.351-L452R,1,0.001481,0.1414
292,K033,B.1.351-L452R,1,0.0004938,0.5009
293,K033,B.1.351-L452R,1,0.0001646,0.745
294,K033,B.1.351-L452R,1,5.487e-05,0.7435
295,K033,B.1.351-L452R,1,1.829e-05,0.9361
296,K033,B.1.351-L452R,2,0.04,-8.362e-06
297,K033,B.1.351-L452R,2,0.01333,-3.242e-05
298,K033,B.1.351-L452R,2,0.004444,5.016e-05
299,K033,B.1.351-L452R,2,0.001481,0.06425
300,K033,B.1.351-L452R,2,0.0004938,0.2726
301,K033,B.1.351-L452R,2,0.0001646,0.6647
302,K033,B.1.351-L452R,2,5.487e-05,0.8757
303,K033,B.1.351-L452R,2,1.829e-05,1.05
304,K040,B.1.351-L452R,1,0.04,2.509e-05
305,K040,B.1.351-L452R,1,0.01333,-1.801e-05
306,K040,B.1.351-L452R,1,0.004444,0.03769
307,K040,B.1.351-L452R,1,0.001481,0.2517
308,K040,B.1.351-L452R,1,0.0004938,0.496
309,K040,B.1.351-L452R,1,0.0001646,0.8856
310,K040,B.1.351-L452R,1,5.487e-05,0.8817
311,K040,B.1.351-L452R,1,1.829e-05,1.198
312,K040,B.1.351-L452R,2,0.04,-8.362e-06
313,K040,B.1.351-L452R,2,0.01333,1.801e-05
314,K040,B.1.351-L452R,2,0.004444,0.07441
315,K040,B.1.351-L452R,2,0.001481,0.2225
316,K040,B.1.351-L452R,2,0.0004938,0.5651
317,K040,B.1.351-L452R,2,0.0001646,1.003
318,K040,B.1.351-L452R,2,5.487e-05,0.7085
319,K040,B.1.351-L452R,2,1.829e-05,0.9638
320,K007,B.1.351-K484Q,1,0.04,8.141e-05
321,K007,B.1.351-K484Q,1,0.01333,-2.752e-05
322,K007,B.1.351-K484Q,1,0.004444,-1.708e-05
323,K007,B.1.351-K484Q,1,0.001481,0.1471
324,K007,B.1.351-K484Q,1,0.0004938,0.8255
325,K007,B.1.351-K484Q,1,0.0001646,1.721
326,K007,B.1.351-K484Q,1,5.487e-05,0.7479
327,K007,B.1.351-K484Q,1,1.829e-05,0.6995
328,K007,B.1.351-K484Q,2,0.04,2.428e-05
329,K007,B.1.351-K484Q,2,0.01333,1.835e-06
330,K007,B.1.351-K484Q,2,0.004444,0.08915
331,K007,B.1.351-K484Q,2,0.001481,0.07735
332,K007,B.1.351-K484Q,2,0.0004938,0.7469
333,K007,B.1.351-K484Q,2,0.0001646,2.154
334,K007,B.1.351-K484Q,2,5.487e-05,1.118
335,K007,B.1.351-K484Q,2,1.829e-05,1.028
336,K031,B.1.351-K484Q,1,0.04,4.713e-05
337,K031,B.1.351-K484Q,1,0.01333,6.055e-05
338,K031,B.1.351-K484Q,1,0.004444,0.002716
339,K031,B.1.351-K484Q,1,0.001481,0.324
340,K031,B.1.351-K484Q,1,0.0004938,0.8762
341,K031,B.1.351-K484Q,1,0.0001646,1.443
342,K031,B.1.351-K484Q,1,5.487e-05,1.112
343,K031,B.1.351-K484Q,1,1.829e-05,0.9131
344,K031,B.1.351-K484Q,2,0.04,-9.998e-06
345,K031,B.1.351-K484Q,2,0.01333,0.0003248
346,K031,B.1.351-K484Q,2,0.004444,0.07517
347,K031,B.1.351-K484Q,2,0.001481,0.07904
348,K031,B.1.351-K484Q,2,0.0004938,0.741
349,K031,B.1.351-K484Q,2,0.0001646,1.403
350,K031,B.1.351-K484Q,2,5.487e-05,1.111
351,K031,B.1.351-K484Q,2,1.829e-05,0.9733
352,K033,B.1.351-K484Q,1,0.04,1.428e-06
353,K033,B.1.351-K484Q,1,0.01333,0.001969
354,K033,B.1.351-K484Q,1,0.004444,-1.708e-05
355,K033,B.1.351-K484Q,1,0.001481,0.04256
356,K033,B.1.351-K484Q,1,0.0004938,0.1356
357,K033,B.1.351-K484Q,1,0.0001646,0.6049
358,K033,B.1.351-K484Q,1,5.487e-05,1.529
359,K033,B.1.351-K484Q,1,1.829e-05,0.8166
360,K033,B.1.351-K484Q,2,0.04,8.141e-05
361,K033,B.1.351-K484Q,2,0.01333,0.0001046
362,K033,B.1.351-K484Q,2,0.004444,0.03469
363,K033,B.1.351-K484Q,2,0.001481,0.06973
364,K033,B.1.351-K484Q,2,0.0004938,0.3533
365,K033,B.1.351-K484Q,2,0.0001646,0.7422
366,K033,B.1.351-K484Q,2,5.487e-05,0.9285
367,K033,B.1.351-K484Q,2,1.829e-05,0.8891
368,K040,B.1.351-K484Q,1,0.04,-9.998e-06
369,K040,B.1.351-K484Q,1,0.01333,7.522e-05
370,K040,B.1.351-K484Q,1,0.004444,0.04777
371,K040,B.1.351-K484Q,1,0.001481,0.1147
372,K040,B.1.351-K484Q,1,0.0004938,0.5867
373,K040,B.1.351-K484Q,1,0.0001646,1.573
374,K040,B.1.351-K484Q,1,5.487e-05,0.8193
375,K040,B.1.351-K484Q,1,1.829e-05,1.145
376,K040,B.1.351-K484Q,2,0.04,5.856e-05
377,K040,B.1.351-K484Q,2,0.01333,1.835e-06
378,K040,B.1.351-K484Q,2,0.004444,0.05403
379,K040,B.1.351-K484Q,2,0.001481,0.04873
380,K040,B.1.351-K484Q,2,0.0004938,0.5953
381,K040,B.1.351-K484Q,2,0.0001646,1.431
382,K040,B.1.351-K484Q,2,5.487e-05,0.5934
383,K040,B.1.351-K484Q,2,1.829e-05,0.7702
384,K007,B.1.351-K484E,1,0.04,-5.199e-06
385,K007,B.1.351-K484E,1,0.01333,2.914e-05
386,K007,B.1.351-K484E,1,0.004444,0.03722
387,K007,B.1.351-K484E,1,0.001481,0.1633
388,K007,B.1.351-K484E,1,0.0004938,0.7738
389,K007,B.1.351-K484E,1,0.0001646,0.8629
390,K007,B.1.351-K484E,1,5.487e-05,0.7409
391,K007,B.1.351-K484E,1,1.829e-05,0.8114
392,K007,B.1.351-K484E,2,0.04,2.253e-05
393,K007,B.1.351-K484E,2,0.01333,0.0001344
394,K007,B.1.351-K484E,2,0.004444,0.05208
395,K007,B.1.351-K484E,2,0.001481,0.3766
396,K007,B.1.351-K484E,2,0.0004938,0.826
397,K007,B.1.351-K484E,2,0.0001646,0.8463
398,K007,B.1.351-K484E,2,5.487e-05,0.9203
399,K007,B.1.351-K484E,2,1.829e-05,0.9403
400,K031,B.1.351-K484E,1,0.04,4.044e-06
401,K031,B.1.351-K484E,1,0.01333,0.007262
402,K031,B.1.351-K484E,1,0.004444,0.1242
403,K031,B.1.351-K484E,1,0.001481,0.1271
404,K031,B.1.351-K484E,1,0.0004938,0.5278
405,K031,B.1.351-K484E,1,0.0001646,0.8601
406,K031,B.1.351-K484E,1,5.487e-05,0.9971
407,K031,B.1.351-K484E,1,1.829e-05,0.7986
408,K031,B.1.351-K484E,2,0.04,8.665e-06
409,K031,B.1.351-K484E,2,0.01333,-1.598e-05
410,K031,B.1.351-K484E,2,0.004444,0.02357
411,K031,B.1.351-K484E,2,0.001481,0.09352
412,K031,B.1.351-K484E,2,0.0004938,0.5341
413,K031,B.1.351-K484E,2,0.0001646,0.7752
414,K031,B.1.351-K484E,2,5.487e-05,0.6997
415,K031,B.1.351-K484E,2,1.829e-05,0.7792
416,K033,B.1.351-K484E,1,0.04,3.639e-05
417,K033,B.1.351-K484E,1,0.01333,-8.459e-06
418,K033,B.1.351-K484E,1,0.004444,0.0002712
419,K033,B.1.351-K484E,1,0.001481,0.06296
420,K033,B.1.351-K484E,1,0.0004938,0.2414
421,K033,B.1.351-K484E,1,0.0001646,0.6824
422,K033,B.1.351-K484E,1,5.487e-05,0.7729
423,K033,B.1.351-K484E,1,1.829e-05,0.6336
424,K033,B.1.351-K484E,2,0.04,2.715e-05
425,K033,B.1.351-K484E,2,0.01333,9.681e-05
426,K033,B.1.351-K484E,2,0.004444,0.008709
427,K033,B.1.351-K484E,2,0.001481,0.01124
428,K033,B.1.351-K484E,2,0.0004938,0.2401
429,K033,B.1.351-K484E,2,0.0001646,0.5999
430,K033,B.1.351-K484E,2,5.487e-05,0.7394
431,K033,B.1.351-K484E,2,1.829e-05,0.5502
432,K040,B.1.351-K484E,1,0.04,8.665e-06
433,K040,B.1.351-K484E,1,0.01333,6.579e-06
434,K040,B.1.351-K484E,1,0.004444,0.001251
435,K040,B.1.351-K484E,1,0.001481,0.1401
436,K040,B.1.351-K484E,1,0.0004938,0.6339
437,K040,B.1.351-K484E,1,0.0001646,0.8676
438,K040,B.1.351-K484E,1,5.487e-05,0.9246
439,K040,B.1.351-K484E,1,1.829e-05,0.7547
440,K040,B.1.351-K484E,2,0.04,-1.444e-05
441,K040,B.1.351-K484E,2,0.01333,6.579e-06
442,K040,B.1.351-K484E,2,0.004444,-8.749e-06
443,K040,B.1.351-K484E,2,0.001481,0.2156
444,K040,B.1.351-K484E,2,0.0004938,0.395
445,K040,B.1.351-K484E,2,0.0001646,0.78
446,K040,B.1.351-K484E,2,5.487e-05,0.9961
447,K040,B.1.351-K484E,2,1.829e-05,0.8618
448,K007,B.1.351-K444E,1,0.04,-4.942e-06
449,K007,B.1.351-K444E,1,0.01333,8.437e-06
450,K007,B.1.351-K444E,1,0.004444,0.02534
451,K007,B.1.351-K444E,1,0.001481,0.09106
452,K007,B.1.351-K444E,1,0.0004938,0.3837
453,K007,B.1.351-K444E,1,0.0001646,0.8904
454,K007,B.1.351-K444E,1,5.487e-05,0.7893
455,K007,B.1.351-K444E,1,1.829e-05,0.7538
456,K007,B.1.351-K444E,2,0.04,1.331e-05
457,K007,B.1.351-K444E,2,0.01333,0.001994
458,K007,B.1.351-K444E,2,0.004444,1.253e-05
459,K007,B.1.351-K444E,2,0.001481,0.1171
460,K007,B.1.351-K444E,2,0.0004938,0.3429
461,K007,B.1.351-K444E,2,0.0001646,0.9332
462,K007,B.1.351-K444E,2,5.487e-05,1.116
463,K007,B.1.351-K444E,2,1.829e-05,0.8125
464,K031,B.1.351-K444E,1,0.04,0.004591
465,K031,B.1.351-K444E,1,0.01333,0.03034
466,K031,B.1.351-K444E,1,0.004444,0.04211
467,K031,B.1.351-K444E,1,0.001481,0.2253
468,K031,B.1.351-K444E,1,0.0004938,0.4755
469,K031,B.1.351-K444E,1,0.0001646,0.6793
470,K031,B.1.351-K444E,1,5.487e-05,0.6388
471,K031,B.1.351-K444E,1,1.829e-05,0.5846
472,K031,B.1.351-K444E,2,0.04,4.182e-06
473,K031,B.1.351-K444E,2,0.01333,0.02753
474,K031,B.1.351-K444E,2,0.004444,0.04724
475,K031,B.1.351-K444E,2,0.001481,0.2274
476,K031,B.1.351-K444E,2,0.0004938,0.4248
477,K031,B.1.351-K444E,2,0.0001646,0.7603
478,K031,B.1.351-K444E,2,5.487e-05,0.8158
479,K031,B.1.351-K444E,2,1.829e-05,0.7776
480,K033,B.1.351-K444E,1,0.04,4.182e-06
481,K033,B.1.351-K444E,1,0.01333,0.01346
